Search_method Problem Max_evals Num_restarts Run Score
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 13 2557
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 14 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 15 2593
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 16 2864
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 17 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 18 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 19 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 20 2593
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 21 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 22 2593
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 23 2593
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 24 2893
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 25 2557
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 26 2557
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 27 2557
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 28 2557
hcrr_penalized_score knapPI_16_20_1000_4 10000 1 29 2893
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 0 5020
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 1 4940
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 2 4620
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 3 4940
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 4 4940
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 5 4860
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 6 4640
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 7 4860
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 8 5180
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 9 4980
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 10 5020
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 11 4820
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 12 4820
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 13 4540
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 14 4700
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 15 4580
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 16 4740
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 17 4820
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 18 5020
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 19 4980
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 20 4700
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 21 4900
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 22 4860
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 23 4780
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 24 4740
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 25 5020
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 26 4620
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 27 5020
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 28 4820
hcrr_penalized_score knapPI_11_200_1000_4 10000 1 29 4860
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 0 3603
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 1 3663
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 2 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 3 3645
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 4 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 5 3663
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 6 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 7 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 8 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 9 3602
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 10 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 11 3663
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 12 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 13 3611
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 14 3628
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 15 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 16 3603
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 17 3611
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 18 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 19 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 20 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 21 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 22 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 23 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 24 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 25 3620
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 26 3663
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 27 3628
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 28 3637
hcrr_penalized_score knapPI_13_200_1000_4 10000 1 29 3637
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 0 12284
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 1 10301
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 2 10767
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 3 11694
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 4 11549
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 5 12472
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 6 12072
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 7 11880
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 8 12730
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 9 10714
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 10 11412
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 11 10254
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 12 9284
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 13 11354
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 14 12823
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 15 10529
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 16 10341
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 17 9764
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 18 10125
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 19 10774
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 20 13267
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 21 11859
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 22 11410
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 23 11995
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 24 11636
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 25 11299
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 26 9852
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 27 13101
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 28 11788
hcrr_penalized_score knapPI_16_200_1000_4 10000 1 29 10637
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 0 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 3 1440
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 4 1280
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 7 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 9 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 11 1280
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 14 1120
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 20 1240
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 21 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 22 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 23 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 26 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 1 29 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 2 890
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 9 889
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 11 907
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 21 907
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 1 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 12 2893
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 20 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 21 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 22 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 23 2682
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 26 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 1 29 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 20 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 21 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 22 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 23 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 26 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_11_200_1000_4 10000 1 29 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 20 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 21 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 22 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 23 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 26 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_13_200_1000_4 10000 1 29 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 6 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 7 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 8 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 9 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 10 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 11 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 12 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 13 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 14 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 15 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 16 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 17 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 18 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 19 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 20 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 21 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 22 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 23 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 24 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 25 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 26 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 27 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 28 0
hill_climber_cliff_score knapPI_16_200_1000_4 10000 1 29 0
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 0 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 1 1440
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 2 1360
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 3 1440
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 4 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 5 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 6 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 7 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 8 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 9 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 10 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 11 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 12 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 13 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 14 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 15 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 16 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 17 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 18 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 19 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 20 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 21 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 22 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 23 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 24 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 25 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 26 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 27 1400
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 28 1320
hill_climber_penalized_score knapPI_11_20_1000_4 10000 1 29 1320
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 0 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 1 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 2 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 3 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 4 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 5 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 6 872
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 7 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 8 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 9 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 10 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 11 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 12 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 13 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 14 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 15 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 16 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 17 907
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 18 889
hill_climber_penalized_score knapPI_13_20_1000_4 10000 1 19 889
