Search_method Problem Max_evals Num_restarts Run Score
HCR_penalty knapPI_11_200_1000_4 10000 5 13 4820
HCR_penalty knapPI_11_200_1000_4 10000 5 14 4740
HCR_penalty knapPI_11_200_1000_4 10000 5 15 4660
HCR_penalty knapPI_11_200_1000_4 10000 5 16 4660
HCR_penalty knapPI_11_200_1000_4 10000 5 17 4820
HCR_penalty knapPI_11_200_1000_4 10000 5 18 4660
HCR_penalty knapPI_11_200_1000_4 10000 5 19 4860
HCR_penalty knapPI_11_200_1000_4 10000 5 20 4860
HCR_penalty knapPI_11_200_1000_4 10000 5 21 4780
HCR_penalty knapPI_11_200_1000_4 10000 5 22 4820
HCR_penalty knapPI_11_200_1000_4 10000 5 23 4880
HCR_penalty knapPI_11_200_1000_4 10000 5 24 4940
HCR_penalty knapPI_11_200_1000_4 10000 5 25 4780
HCR_penalty knapPI_11_200_1000_4 10000 5 26 4640
HCR_penalty knapPI_11_200_1000_4 10000 5 27 4700
HCR_penalty knapPI_11_200_1000_4 10000 5 28 4940
HCR_penalty knapPI_11_200_1000_4 10000 5 29 4700
HCR_penalty knapPI_13_200_1000_4 10000 5 0 3663
HCR_penalty knapPI_13_200_1000_4 10000 5 1 3645
HCR_penalty knapPI_13_200_1000_4 10000 5 2 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 3 3654
HCR_penalty knapPI_13_200_1000_4 10000 5 4 3663
HCR_penalty knapPI_13_200_1000_4 10000 5 5 3628
HCR_penalty knapPI_13_200_1000_4 10000 5 6 3663
HCR_penalty knapPI_13_200_1000_4 10000 5 7 3654
HCR_penalty knapPI_13_200_1000_4 10000 5 8 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 9 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 10 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 11 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 12 3654
HCR_penalty knapPI_13_200_1000_4 10000 5 13 3663
HCR_penalty knapPI_13_200_1000_4 10000 5 14 3636
HCR_penalty knapPI_13_200_1000_4 10000 5 15 3628
HCR_penalty knapPI_13_200_1000_4 10000 5 16 3619
HCR_penalty knapPI_13_200_1000_4 10000 5 17 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 18 3663
HCR_penalty knapPI_13_200_1000_4 10000 5 19 3620
HCR_penalty knapPI_13_200_1000_4 10000 5 20 3620
HCR_penalty knapPI_13_200_1000_4 10000 5 21 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 22 3628
HCR_penalty knapPI_13_200_1000_4 10000 5 23 3680
HCR_penalty knapPI_13_200_1000_4 10000 5 24 3627
HCR_penalty knapPI_13_200_1000_4 10000 5 25 3654
HCR_penalty knapPI_13_200_1000_4 10000 5 26 3645
HCR_penalty knapPI_13_200_1000_4 10000 5 27 3610
HCR_penalty knapPI_13_200_1000_4 10000 5 28 3637
HCR_penalty knapPI_13_200_1000_4 10000 5 29 3663
HCR_penalty knapPI_16_200_1000_4 10000 5 0 10807
HCR_penalty knapPI_16_200_1000_4 10000 5 1 9615
HCR_penalty knapPI_16_200_1000_4 10000 5 2 9963
HCR_penalty knapPI_16_200_1000_4 10000 5 3 10128
HCR_penalty knapPI_16_200_1000_4 10000 5 4 10573
HCR_penalty knapPI_16_200_1000_4 10000 5 5 10166
HCR_penalty knapPI_16_200_1000_4 10000 5 6 10951
HCR_penalty knapPI_16_200_1000_4 10000 5 7 10519
HCR_penalty knapPI_16_200_1000_4 10000 5 8 11574
HCR_penalty knapPI_16_200_1000_4 10000 5 9 10658
HCR_penalty knapPI_16_200_1000_4 10000 5 10 10934
HCR_penalty knapPI_16_200_1000_4 10000 5 11 9872
HCR_penalty knapPI_16_200_1000_4 10000 5 12 9586
HCR_penalty knapPI_16_200_1000_4 10000 5 13 10903
HCR_penalty knapPI_16_200_1000_4 10000 5 14 9742
HCR_penalty knapPI_16_200_1000_4 10000 5 15 10247
HCR_penalty knapPI_16_200_1000_4 10000 5 16 10959
HCR_penalty knapPI_16_200_1000_4 10000 5 17 9885
HCR_penalty knapPI_16_200_1000_4 10000 5 18 10369
