Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 100 0 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 2 1160
hill_climber_cliff_score knapPI_11_20_1000_4 100 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 4 1200
hill_climber_cliff_score knapPI_11_20_1000_4 100 5 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 8 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 11 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 13 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 16 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 17 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 20 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 21 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 23 1140
hill_climber_cliff_score knapPI_11_20_1000_4 100 24 1240
hill_climber_cliff_score knapPI_11_20_1000_4 100 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 26 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 29 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 30 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 31 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 32 1240
hill_climber_cliff_score knapPI_11_20_1000_4 100 33 0
hill_climber_cliff_score knapPI_11_20_1000_4 100 34 0
