Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 1000 0 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 4 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 5 960
hill_climber_cliff_score knapPI_11_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 13 1240
hill_climber_cliff_score knapPI_11_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 16 1280
hill_climber_cliff_score knapPI_11_20_1000_4 1000 17 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 20 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 24 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 29 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 30 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 31 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 32 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 33 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 34 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 35 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 36 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 37 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 38 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 39 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 40 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 41 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 42 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 43 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 44 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 45 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 46 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 47 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 48 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 49 1400
hill_climber_cliff_score knapPI_11_20_1000_4 1000 50 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 51 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 52 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 53 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 54 1320
hill_climber_cliff_score knapPI_11_20_1000_4 1000 55 1320
