Search_method Problem Max_evals Num_restarts Run Score
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 4 -4573
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 5 -5464
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 6 -6025
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 7 4200
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 8 -6223
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 9 -4845
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 10 4080
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 11 -5471
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 12 -5328
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 13 -6296
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 14 4400
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 15 -5124
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 16 -4773
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 17 -4779
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 18 -5265
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 19 4440
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 20 4480
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 21 -5891
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 22 4380
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 23 4740
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 24 -4988
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 25 4740
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 26 -6357
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 27 -5741
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 28 4740
hcrr_penalized_score knapPI_11_200_1000_4 10000 15 29 -5059
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 0 -3402
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 1 -3855
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 2 3602
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 3 -2940
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 4 -2811
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 5 -3114
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 6 -3570
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 7 -2898
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 8 -3768
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 9 -3423
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 10 -3021
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 11 3566
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 12 -3393
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 13 -2925
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 14 3594
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 15 3584
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 16 -2937
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 17 -3297
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 18 -3141
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 19 3558
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 20 3583
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 21 -2997
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 22 3602
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 23 3424
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 24 -3324
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 25 3574
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 26 3557
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 27 -3066
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 28 3549
hcrr_penalized_score knapPI_13_200_1000_4 10000 15 29 -2832
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 0 -4897
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 1 -6223
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 2 -4745
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 3 9775
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 4 9604
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 5 -4983
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 6 9340
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 7 8536
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 8 -4483
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 9 10828
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 10 -4575
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 11 -4523
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 12 -4445
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 13 8452
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 14 10509
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 15 -5405
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 16 -4224
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 17 -5162
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 18 -4716
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 19 -5493
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 20 8449
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 21 -5467
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 22 9096
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 23 9736
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 24 -5479
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 25 8245
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 26 -4677
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 27 10740
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 28 -4372
hcrr_penalized_score knapPI_16_200_1000_4 10000 15 29 9772
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 0 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 2 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 4 0
