Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 14 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 14 0
hill_climber_penalized_score knapPI_11_20_1000_4 50 0 -1385
hill_climber_penalized_score knapPI_11_20_1000_4 50 1 1140
hill_climber_penalized_score knapPI_11_20_1000_4 50 2 1020
hill_climber_penalized_score knapPI_11_20_1000_4 50 3 1060
hill_climber_penalized_score knapPI_11_20_1000_4 50 4 820
hill_climber_penalized_score knapPI_11_20_1000_4 50 5 1120
hill_climber_penalized_score knapPI_11_20_1000_4 50 6 1360
hill_climber_penalized_score knapPI_11_20_1000_4 50 7 1320
hill_climber_penalized_score knapPI_11_20_1000_4 50 8 780
hill_climber_penalized_score knapPI_11_20_1000_4 50 9 1360
hill_climber_penalized_score knapPI_11_20_1000_4 50 10 1360
hill_climber_penalized_score knapPI_11_20_1000_4 50 11 1020
hill_climber_penalized_score knapPI_11_20_1000_4 50 12 1200
hill_climber_penalized_score knapPI_11_20_1000_4 50 13 -2010
hill_climber_penalized_score knapPI_11_20_1000_4 50 14 1320
hill_climber_penalized_score knapPI_13_20_1000_4 50 0 845
hill_climber_penalized_score knapPI_13_20_1000_4 50 1 783
hill_climber_penalized_score knapPI_13_20_1000_4 50 2 596
hill_climber_penalized_score knapPI_13_20_1000_4 50 3 836
hill_climber_penalized_score knapPI_13_20_1000_4 50 4 863
hill_climber_penalized_score knapPI_13_20_1000_4 50 5 -807
hill_climber_penalized_score knapPI_13_20_1000_4 50 6 -1539
hill_climber_penalized_score knapPI_13_20_1000_4 50 7 890
hill_climber_penalized_score knapPI_13_20_1000_4 50 8 685
hill_climber_penalized_score knapPI_13_20_1000_4 50 9 907
hill_climber_penalized_score knapPI_13_20_1000_4 50 10 445
hill_climber_penalized_score knapPI_13_20_1000_4 50 11 676
hill_climber_penalized_score knapPI_13_20_1000_4 50 12 -1179
hill_climber_penalized_score knapPI_13_20_1000_4 50 13 169
hill_climber_penalized_score knapPI_13_20_1000_4 50 14 720
hill_climber_penalized_score knapPI_16_20_1000_4 50 0 2206
hill_climber_penalized_score knapPI_16_20_1000_4 50 1 1730
hill_climber_penalized_score knapPI_16_20_1000_4 50 2 2267
hill_climber_penalized_score knapPI_16_20_1000_4 50 3 1513
hill_climber_penalized_score knapPI_16_20_1000_4 50 4 -1339
hill_climber_penalized_score knapPI_16_20_1000_4 50 5 -1912
hill_climber_penalized_score knapPI_16_20_1000_4 50 6 -1594
hill_climber_penalized_score knapPI_16_20_1000_4 50 7 2087
hill_climber_penalized_score knapPI_16_20_1000_4 50 8 2520
hill_climber_penalized_score knapPI_16_20_1000_4 50 9 2278
hill_climber_penalized_score knapPI_16_20_1000_4 50 10 -2797
hill_climber_penalized_score knapPI_16_20_1000_4 50 11 -2022
hill_climber_penalized_score knapPI_16_20_1000_4 50 12 2191
hill_climber_penalized_score knapPI_16_20_1000_4 50 13 2498
hill_climber_penalized_score knapPI_16_20_1000_4 50 14 2161
hill_climber_penalized_score knapPI_11_200_1000_4 50 0 -55163
hill_climber_penalized_score knapPI_11_200_1000_4 50 1 -51910
hill_climber_penalized_score knapPI_11_200_1000_4 50 2 -42721
hill_climber_penalized_score knapPI_11_200_1000_4 50 3 -40407
hill_climber_penalized_score knapPI_11_200_1000_4 50 4 -34500
hill_climber_penalized_score knapPI_11_200_1000_4 50 5 -44362
hill_climber_penalized_score knapPI_11_200_1000_4 50 6 -48585
hill_climber_penalized_score knapPI_11_200_1000_4 50 7 -43120
hill_climber_penalized_score knapPI_11_200_1000_4 50 8 -43889
hill_climber_penalized_score knapPI_11_200_1000_4 50 9 -46028
hill_climber_penalized_score knapPI_11_200_1000_4 50 10 -46347
hill_climber_penalized_score knapPI_11_200_1000_4 50 11 -51164
hill_climber_penalized_score knapPI_11_200_1000_4 50 12 -47770
hill_climber_penalized_score knapPI_11_200_1000_4 50 13 -41196
hill_climber_penalized_score knapPI_11_200_1000_4 50 14 -47059
hill_climber_penalized_score knapPI_13_200_1000_4 50 0 -23613
hill_climber_penalized_score knapPI_13_200_1000_4 50 1 -28542
hill_climber_penalized_score knapPI_13_200_1000_4 50 2 -29220
hill_climber_penalized_score knapPI_13_200_1000_4 50 3 -28653
hill_climber_penalized_score knapPI_13_200_1000_4 50 4 -29673
hill_climber_penalized_score knapPI_13_200_1000_4 50 5 -25248
hill_climber_penalized_score knapPI_13_200_1000_4 50 6 -30183
hill_climber_penalized_score knapPI_13_200_1000_4 50 7 -34233
hill_climber_penalized_score knapPI_13_200_1000_4 50 8 -26040
hill_climber_penalized_score knapPI_13_200_1000_4 50 9 -28242
hill_climber_penalized_score knapPI_13_200_1000_4 50 10 -30093
hill_climber_penalized_score knapPI_13_200_1000_4 50 11 -31617
hill_climber_penalized_score knapPI_13_200_1000_4 50 12 -32397
hill_climber_penalized_score knapPI_13_200_1000_4 50 13 -29367
hill_climber_penalized_score knapPI_13_200_1000_4 50 14 -27003
hill_climber_penalized_score knapPI_16_200_1000_4 50 0 -47567
hill_climber_penalized_score knapPI_16_200_1000_4 50 1 -46939
hill_climber_penalized_score knapPI_16_200_1000_4 50 2 -48435
hill_climber_penalized_score knapPI_16_200_1000_4 50 3 -42779
hill_climber_penalized_score knapPI_16_200_1000_4 50 4 -47744
hill_climber_penalized_score knapPI_16_200_1000_4 50 5 -40212
hill_climber_penalized_score knapPI_16_200_1000_4 50 6 -44291
hill_climber_penalized_score knapPI_16_200_1000_4 50 7 -47059
hill_climber_penalized_score knapPI_16_200_1000_4 50 8 -41698
hill_climber_penalized_score knapPI_16_200_1000_4 50 9 -42782
hill_climber_penalized_score knapPI_16_200_1000_4 50 10 -42712
hill_climber_penalized_score knapPI_16_200_1000_4 50 11 -45301
hill_climber_penalized_score knapPI_16_200_1000_4 50 12 -49965
hill_climber_penalized_score knapPI_16_200_1000_4 50 13 -46650
hill_climber_penalized_score knapPI_16_200_1000_4 50 14 -41187
random_search knapPI_11_20_1000_4 50 0 0
random_search knapPI_11_20_1000_4 50 1 780
random_search knapPI_11_20_1000_4 50 2 0
random_search knapPI_11_20_1000_4 50 3 820
random_search knapPI_11_20_1000_4 50 4 0
random_search knapPI_11_20_1000_4 50 5 0
random_search knapPI_11_20_1000_4 50 6 0
random_search knapPI_11_20_1000_4 50 7 0
random_search knapPI_11_20_1000_4 50 8 0
random_search knapPI_11_20_1000_4 50 9 1040
random_search knapPI_11_20_1000_4 50 10 1220
random_search knapPI_11_20_1000_4 50 11 0
random_search knapPI_11_20_1000_4 50 12 1360
random_search knapPI_11_20_1000_4 50 13 0
random_search knapPI_11_20_1000_4 50 14 940
random_search knapPI_13_20_1000_4 50 0 0
random_search knapPI_13_20_1000_4 50 1 0
random_search knapPI_13_20_1000_4 50 2 0
random_search knapPI_13_20_1000_4 50 3 0
random_search knapPI_13_20_1000_4 50 4 0
random_search knapPI_13_20_1000_4 50 5 0
random_search knapPI_13_20_1000_4 50 6 0
random_search knapPI_13_20_1000_4 50 7 0
random_search knapPI_13_20_1000_4 50 8 0
random_search knapPI_13_20_1000_4 50 9 0
random_search knapPI_13_20_1000_4 50 10 0
random_search knapPI_13_20_1000_4 50 11 0
random_search knapPI_13_20_1000_4 50 12 0
random_search knapPI_13_20_1000_4 50 13 0
random_search knapPI_13_20_1000_4 50 14 0
random_search knapPI_16_20_1000_4 50 0 0
random_search knapPI_16_20_1000_4 50 1 0
random_search knapPI_16_20_1000_4 50 2 0
random_search knapPI_16_20_1000_4 50 3 0
random_search knapPI_16_20_1000_4 50 4 0
random_search knapPI_16_20_1000_4 50 5 0
random_search knapPI_16_20_1000_4 50 6 0
random_search knapPI_16_20_1000_4 50 7 0
random_search knapPI_16_20_1000_4 50 8 0
random_search knapPI_16_20_1000_4 50 9 0
random_search knapPI_16_20_1000_4 50 10 0
random_search knapPI_16_20_1000_4 50 11 0
random_search knapPI_16_20_1000_4 50 12 0
random_search knapPI_16_20_1000_4 50 13 0
random_search knapPI_16_20_1000_4 50 14 0
random_search knapPI_11_200_1000_4 50 0 0
random_search knapPI_11_200_1000_4 50 1 0
random_search knapPI_11_200_1000_4 50 2 0
random_search knapPI_11_200_1000_4 50 3 0
random_search knapPI_11_200_1000_4 50 4 0
random_search knapPI_11_200_1000_4 50 5 0
random_search knapPI_11_200_1000_4 50 6 0
random_search knapPI_11_200_1000_4 50 7 0
random_search knapPI_11_200_1000_4 50 8 0
random_search knapPI_11_200_1000_4 50 9 0
random_search knapPI_11_200_1000_4 50 10 0
random_search knapPI_11_200_1000_4 50 11 0
random_search knapPI_11_200_1000_4 50 12 0
random_search knapPI_11_200_1000_4 50 13 0
random_search knapPI_11_200_1000_4 50 14 0
random_search knapPI_13_200_1000_4 50 0 0
random_search knapPI_13_200_1000_4 50 1 0
random_search knapPI_13_200_1000_4 50 2 0
random_search knapPI_13_200_1000_4 50 3 0
random_search knapPI_13_200_1000_4 50 4 0
random_search knapPI_13_200_1000_4 50 5 0
random_search knapPI_13_200_1000_4 50 6 0
random_search knapPI_13_200_1000_4 50 7 0
random_search knapPI_13_200_1000_4 50 8 0
random_search knapPI_13_200_1000_4 50 9 0
random_search knapPI_13_200_1000_4 50 10 0
random_search knapPI_13_200_1000_4 50 11 0
random_search knapPI_13_200_1000_4 50 12 0
random_search knapPI_13_200_1000_4 50 13 0
random_search knapPI_13_200_1000_4 50 14 0
random_search knapPI_16_200_1000_4 50 0 0
random_search knapPI_16_200_1000_4 50 1 0
random_search knapPI_16_200_1000_4 50 2 0
random_search knapPI_16_200_1000_4 50 3 0
random_search knapPI_16_200_1000_4 50 4 0
random_search knapPI_16_200_1000_4 50 5 0
random_search knapPI_16_200_1000_4 50 6 0
random_search knapPI_16_200_1000_4 50 7 0
random_search knapPI_16_200_1000_4 50 8 0
random_search knapPI_16_200_1000_4 50 9 0
random_search knapPI_16_200_1000_4 50 10 0
random_search knapPI_16_200_1000_4 50 11 0
random_search knapPI_16_200_1000_4 50 12 0
random_search knapPI_16_200_1000_4 50 13 0
random_search knapPI_16_200_1000_4 50 14 0
