Search_method Problem Max_evals Run Score
hcrr_penalized_score knapPI_11_20_1000_4 10 0 -2558
hcrr_penalized_score knapPI_11_20_1000_4 10 1 -2079
hcrr_penalized_score knapPI_11_20_1000_4 10 2 -3675
hcrr_penalized_score knapPI_11_20_1000_4 10 3 -2282
hcrr_penalized_score knapPI_11_20_1000_4 10 4 -1941
hcrr_penalized_score knapPI_11_20_1000_4 10 5 -2840
hcrr_penalized_score knapPI_11_20_1000_4 10 6 1240
hcrr_penalized_score knapPI_11_20_1000_4 10 7 -2628
hcrr_penalized_score knapPI_11_20_1000_4 10 8 -3252
hcrr_penalized_score knapPI_11_20_1000_4 10 9 -2627
hcrr_penalized_score knapPI_11_20_1000_4 10 10 840
hcrr_penalized_score knapPI_11_20_1000_4 10 11 -2974
hcrr_penalized_score knapPI_11_20_1000_4 10 12 -2484
hcrr_penalized_score knapPI_11_20_1000_4 10 13 1060
hcrr_penalized_score knapPI_11_20_1000_4 10 14 -2701
hcrr_penalized_score knapPI_11_20_1000_4 10 15 -1727
hcrr_penalized_score knapPI_11_20_1000_4 10 16 -4081
hcrr_penalized_score knapPI_11_20_1000_4 10 17 -2144
hcrr_penalized_score knapPI_11_20_1000_4 10 18 600
hcrr_penalized_score knapPI_11_20_1000_4 10 19 -3184
hcrr_penalized_score knapPI_11_20_1000_4 10 20 -3466
hcrr_penalized_score knapPI_11_20_1000_4 10 21 -2423
hcrr_penalized_score knapPI_11_20_1000_4 10 22 640
hcrr_penalized_score knapPI_11_20_1000_4 10 23 -1937
hcrr_penalized_score knapPI_11_20_1000_4 10 24 -2557
hcrr_penalized_score knapPI_11_20_1000_4 10 25 -2978
hcrr_penalized_score knapPI_11_20_1000_4 10 26 -2494
hcrr_penalized_score knapPI_11_20_1000_4 10 27 -1944
hcrr_penalized_score knapPI_11_20_1000_4 10 28 -2362
hcrr_penalized_score knapPI_11_20_1000_4 10 29 -2770
hcrr_penalized_score knapPI_11_20_1000_4 10 30 -1661
hcrr_penalized_score knapPI_11_20_1000_4 10 31 -1656
hcrr_penalized_score knapPI_11_20_1000_4 10 32 -2561
hcrr_penalized_score knapPI_11_20_1000_4 10 33 -2839
hcrr_penalized_score knapPI_11_20_1000_4 10 34 -2492
hcrr_penalized_score knapPI_11_20_1000_4 10 35 -2071
hcrr_penalized_score knapPI_11_20_1000_4 10 36 -2702
hcrr_penalized_score knapPI_11_20_1000_4 10 37 -2558
hcrr_penalized_score knapPI_11_20_1000_4 10 38 -2076
hcrr_penalized_score knapPI_11_20_1000_4 10 39 -2559
hcrr_penalized_score knapPI_11_20_1000_4 10 40 -2487
hcrr_penalized_score knapPI_11_20_1000_4 10 41 -2767
hcrr_penalized_score knapPI_11_20_1000_4 10 42 -2216
hcrr_penalized_score knapPI_11_20_1000_4 10 43 -2637
hcrr_penalized_score knapPI_11_20_1000_4 10 44 -3256
hcrr_penalized_score knapPI_11_20_1000_4 10 45 -1658
hcrr_penalized_score knapPI_11_20_1000_4 10 46 -2907
hcrr_penalized_score knapPI_11_20_1000_4 10 47 -4024
hcrr_penalized_score knapPI_11_20_1000_4 10 48 -2355
hcrr_penalized_score knapPI_11_20_1000_4 10 49 -3191
hcrr_penalized_score knapPI_11_20_1000_4 10 50 -3325
hcrr_penalized_score knapPI_11_20_1000_4 10 51 -2139
hcrr_penalized_score knapPI_11_20_1000_4 10 52 -2634
hcrr_penalized_score knapPI_11_20_1000_4 10 53 -2351
hcrr_penalized_score knapPI_11_20_1000_4 10 54 -1597
hcrr_penalized_score knapPI_11_20_1000_4 10 55 -1661
hcrr_penalized_score knapPI_11_20_1000_4 10 56 -2697
hcrr_penalized_score knapPI_11_20_1000_4 10 57 -2769
hcrr_penalized_score knapPI_11_20_1000_4 10 58 -2763
hcrr_penalized_score knapPI_11_20_1000_4 10 59 -2145
hcrr_penalized_score knapPI_11_20_1000_4 10 60 -3047
hcrr_penalized_score knapPI_11_20_1000_4 10 61 -3111
hcrr_penalized_score knapPI_11_20_1000_4 10 62 -2907
hcrr_penalized_score knapPI_11_20_1000_4 10 63 -3750
hcrr_penalized_score knapPI_11_20_1000_4 10 64 -2071
hcrr_penalized_score knapPI_11_20_1000_4 10 65 -4576
hcrr_penalized_score knapPI_11_20_1000_4 10 66 -2630
hcrr_penalized_score knapPI_11_20_1000_4 10 67 -1869
hcrr_penalized_score knapPI_11_20_1000_4 10 68 -2420
hcrr_penalized_score knapPI_11_20_1000_4 10 69 -3108
hcrr_penalized_score knapPI_11_20_1000_4 10 70 -2492
hcrr_penalized_score knapPI_11_20_1000_4 10 71 -2768
hcrr_penalized_score knapPI_11_20_1000_4 10 72 -2775
hcrr_penalized_score knapPI_11_20_1000_4 10 73 -3187
hcrr_penalized_score knapPI_11_20_1000_4 10 74 -1588
hcrr_penalized_score knapPI_11_20_1000_4 10 75 -2076
hcrr_penalized_score knapPI_11_20_1000_4 10 76 -3674
hcrr_penalized_score knapPI_11_20_1000_4 10 77 -1794
hcrr_penalized_score knapPI_11_20_1000_4 10 78 -2696
hcrr_penalized_score knapPI_11_20_1000_4 10 79 -2983
hcrr_penalized_score knapPI_11_20_1000_4 10 80 -2346
hcrr_penalized_score knapPI_11_20_1000_4 10 81 -3179
hcrr_penalized_score knapPI_11_20_1000_4 10 82 -3123
hcrr_penalized_score knapPI_11_20_1000_4 10 83 -2906
hcrr_penalized_score knapPI_11_20_1000_4 10 84 -2763
hcrr_penalized_score knapPI_11_20_1000_4 10 85 -2013
hcrr_penalized_score knapPI_11_20_1000_4 10 86 -2145
hcrr_penalized_score knapPI_11_20_1000_4 10 87 -2692
hcrr_penalized_score knapPI_11_20_1000_4 10 88 -2911
hcrr_penalized_score knapPI_11_20_1000_4 10 89 -2277
hcrr_penalized_score knapPI_11_20_1000_4 10 90 -2346
hcrr_penalized_score knapPI_11_20_1000_4 10 91 -1728
hcrr_penalized_score knapPI_11_20_1000_4 10 92 -2766
hcrr_penalized_score knapPI_11_20_1000_4 10 93 -2079
hcrr_penalized_score knapPI_11_20_1000_4 10 94 -3188
hcrr_penalized_score knapPI_11_20_1000_4 10 95 -1587
hcrr_penalized_score knapPI_11_20_1000_4 10 96 -2484
hcrr_penalized_score knapPI_11_20_1000_4 10 97 -2561
hcrr_penalized_score knapPI_11_20_1000_4 10 98 -3181
hcrr_penalized_score knapPI_11_20_1000_4 10 99 -2418
hcrr_penalized_score knapPI_13_20_1000_4 10 0 -2058
hcrr_penalized_score knapPI_13_20_1000_4 10 1 -2175
hcrr_penalized_score knapPI_13_20_1000_4 10 2 -1794
hcrr_penalized_score knapPI_13_20_1000_4 10 3 -2910
hcrr_penalized_score knapPI_13_20_1000_4 10 4 -2391
hcrr_penalized_score knapPI_13_20_1000_4 10 5 -2013
hcrr_penalized_score knapPI_13_20_1000_4 10 6 -2373
hcrr_penalized_score knapPI_13_20_1000_4 10 7 -1761
hcrr_penalized_score knapPI_13_20_1000_4 10 8 -1356
hcrr_penalized_score knapPI_13_20_1000_4 10 9 -2025
hcrr_penalized_score knapPI_13_20_1000_4 10 10 -3042
hcrr_penalized_score knapPI_13_20_1000_4 10 11 -1701
hcrr_penalized_score knapPI_13_20_1000_4 10 12 -1710
hcrr_penalized_score knapPI_13_20_1000_4 10 13 -1539
hcrr_penalized_score knapPI_13_20_1000_4 10 14 -2244
hcrr_penalized_score knapPI_13_20_1000_4 10 15 -1983
hcrr_penalized_score knapPI_13_20_1000_4 10 16 -2640
hcrr_penalized_score knapPI_13_20_1000_4 10 17 -1713
hcrr_penalized_score knapPI_13_20_1000_4 10 18 -3429
hcrr_penalized_score knapPI_13_20_1000_4 10 19 -1515
hcrr_penalized_score knapPI_13_20_1000_4 10 20 -2241
hcrr_penalized_score knapPI_13_20_1000_4 10 21 -2403
hcrr_penalized_score knapPI_13_20_1000_4 10 22 -1956
hcrr_penalized_score knapPI_13_20_1000_4 10 23 -2160
hcrr_penalized_score knapPI_13_20_1000_4 10 24 -2103
hcrr_penalized_score knapPI_13_20_1000_4 10 25 -1683
hcrr_penalized_score knapPI_13_20_1000_4 10 26 -2484
hcrr_penalized_score knapPI_13_20_1000_4 10 27 -1815
hcrr_penalized_score knapPI_13_20_1000_4 10 28 -1893
hcrr_penalized_score knapPI_13_20_1000_4 10 29 -2358
hcrr_penalized_score knapPI_13_20_1000_4 10 30 -2400
hcrr_penalized_score knapPI_13_20_1000_4 10 31 -2586
hcrr_penalized_score knapPI_13_20_1000_4 10 32 -1911
hcrr_penalized_score knapPI_13_20_1000_4 10 33 -1563
hcrr_penalized_score knapPI_13_20_1000_4 10 34 -2493
hcrr_penalized_score knapPI_13_20_1000_4 10 35 -2634
hcrr_penalized_score knapPI_13_20_1000_4 10 36 -2049
hcrr_penalized_score knapPI_13_20_1000_4 10 37 -2211
hcrr_penalized_score knapPI_13_20_1000_4 10 38 -2847
hcrr_penalized_score knapPI_13_20_1000_4 10 39 -2079
hcrr_penalized_score knapPI_13_20_1000_4 10 40 -1332
hcrr_penalized_score knapPI_13_20_1000_4 10 41 -1887
hcrr_penalized_score knapPI_13_20_1000_4 10 42 -2310
hcrr_penalized_score knapPI_13_20_1000_4 10 43 -2652
hcrr_penalized_score knapPI_13_20_1000_4 10 44 -2040
hcrr_penalized_score knapPI_13_20_1000_4 10 45 -2373
hcrr_penalized_score knapPI_13_20_1000_4 10 46 -2025
hcrr_penalized_score knapPI_13_20_1000_4 10 47 -2112
hcrr_penalized_score knapPI_13_20_1000_4 10 48 -2439
hcrr_penalized_score knapPI_13_20_1000_4 10 49 -2391
hcrr_penalized_score knapPI_13_20_1000_4 10 50 -2565
hcrr_penalized_score knapPI_13_20_1000_4 10 51 -2706
hcrr_penalized_score knapPI_13_20_1000_4 10 52 -1623
hcrr_penalized_score knapPI_13_20_1000_4 10 53 -2724
hcrr_penalized_score knapPI_13_20_1000_4 10 54 -3099
hcrr_penalized_score knapPI_13_20_1000_4 10 55 -2370
hcrr_penalized_score knapPI_13_20_1000_4 10 56 -2529
hcrr_penalized_score knapPI_13_20_1000_4 10 57 -2139
hcrr_penalized_score knapPI_13_20_1000_4 10 58 -1527
hcrr_penalized_score knapPI_13_20_1000_4 10 59 -2343
hcrr_penalized_score knapPI_13_20_1000_4 10 60 -2622
hcrr_penalized_score knapPI_13_20_1000_4 10 61 -2100
hcrr_penalized_score knapPI_13_20_1000_4 10 62 -1512
hcrr_penalized_score knapPI_13_20_1000_4 10 63 -2736
hcrr_penalized_score knapPI_13_20_1000_4 10 64 -2799
