Search_method Problem Max_evals Run Score
hcrr_penalized_score knapPI_11_200_1000_4 50 10 -51863
hcrr_penalized_score knapPI_11_200_1000_4 50 11 -47924
hcrr_penalized_score knapPI_11_200_1000_4 50 12 -52873
hcrr_penalized_score knapPI_11_200_1000_4 50 13 -50062
hcrr_penalized_score knapPI_11_200_1000_4 50 14 -49780
hcrr_penalized_score knapPI_11_200_1000_4 50 15 -53316
hcrr_penalized_score knapPI_11_200_1000_4 50 16 -47744
hcrr_penalized_score knapPI_11_200_1000_4 50 17 -48037
hcrr_penalized_score knapPI_11_200_1000_4 50 18 -50559
hcrr_penalized_score knapPI_11_200_1000_4 50 19 -50966
hcrr_penalized_score knapPI_11_200_1000_4 50 20 -50730
hcrr_penalized_score knapPI_11_200_1000_4 50 21 -53389
hcrr_penalized_score knapPI_11_200_1000_4 50 22 -53635
hcrr_penalized_score knapPI_11_200_1000_4 50 23 -55196
hcrr_penalized_score knapPI_11_200_1000_4 50 24 -51637
hcrr_penalized_score knapPI_11_200_1000_4 50 25 -47336
hcrr_penalized_score knapPI_11_200_1000_4 50 26 -47952
hcrr_penalized_score knapPI_11_200_1000_4 50 27 -51211
hcrr_penalized_score knapPI_11_200_1000_4 50 28 -52072
hcrr_penalized_score knapPI_11_200_1000_4 50 29 -42214
hcrr_penalized_score knapPI_13_200_1000_4 50 0 -34002
hcrr_penalized_score knapPI_13_200_1000_4 50 1 -33018
hcrr_penalized_score knapPI_13_200_1000_4 50 2 -31029
hcrr_penalized_score knapPI_13_200_1000_4 50 3 -29880
hcrr_penalized_score knapPI_13_200_1000_4 50 4 -30363
hcrr_penalized_score knapPI_13_200_1000_4 50 5 -30555
hcrr_penalized_score knapPI_13_200_1000_4 50 6 -31146
hcrr_penalized_score knapPI_13_200_1000_4 50 7 -29058
hcrr_penalized_score knapPI_13_200_1000_4 50 8 -28812
hcrr_penalized_score knapPI_13_200_1000_4 50 9 -33348
hcrr_penalized_score knapPI_13_200_1000_4 50 10 -30024
hcrr_penalized_score knapPI_13_200_1000_4 50 11 -32550
hcrr_penalized_score knapPI_13_200_1000_4 50 12 -30936
hcrr_penalized_score knapPI_13_200_1000_4 50 13 -30108
hcrr_penalized_score knapPI_13_200_1000_4 50 14 -29739
hcrr_penalized_score knapPI_13_200_1000_4 50 15 -34578
hcrr_penalized_score knapPI_13_200_1000_4 50 16 -30522
hcrr_penalized_score knapPI_13_200_1000_4 50 17 -30387
hcrr_penalized_score knapPI_13_200_1000_4 50 18 -29070
hcrr_penalized_score knapPI_13_200_1000_4 50 19 -32523
hcrr_penalized_score knapPI_13_200_1000_4 50 20 -32166
hcrr_penalized_score knapPI_13_200_1000_4 50 21 -30783
hcrr_penalized_score knapPI_13_200_1000_4 50 22 -30345
hcrr_penalized_score knapPI_13_200_1000_4 50 23 -31176
hcrr_penalized_score knapPI_13_200_1000_4 50 24 -27375
hcrr_penalized_score knapPI_13_200_1000_4 50 25 -28674
hcrr_penalized_score knapPI_13_200_1000_4 50 26 -31950
hcrr_penalized_score knapPI_13_200_1000_4 50 27 -31548
hcrr_penalized_score knapPI_13_200_1000_4 50 28 -28896
hcrr_penalized_score knapPI_13_200_1000_4 50 29 -31635
hcrr_penalized_score knapPI_16_200_1000_4 50 0 -49509
hcrr_penalized_score knapPI_16_200_1000_4 50 1 -47768
hcrr_penalized_score knapPI_16_200_1000_4 50 2 -45879
hcrr_penalized_score knapPI_16_200_1000_4 50 3 -45027
hcrr_penalized_score knapPI_16_200_1000_4 50 4 -40879
hcrr_penalized_score knapPI_16_200_1000_4 50 5 -47171
hcrr_penalized_score knapPI_16_200_1000_4 50 6 -41101
hcrr_penalized_score knapPI_16_200_1000_4 50 7 -45397
hcrr_penalized_score knapPI_16_200_1000_4 50 8 -42027
hcrr_penalized_score knapPI_16_200_1000_4 50 9 -48175
hcrr_penalized_score knapPI_16_200_1000_4 50 10 -41527
hcrr_penalized_score knapPI_16_200_1000_4 50 11 -45199
hcrr_penalized_score knapPI_16_200_1000_4 50 12 -50939
hcrr_penalized_score knapPI_16_200_1000_4 50 13 -44251
hcrr_penalized_score knapPI_16_200_1000_4 50 14 -46345
hcrr_penalized_score knapPI_16_200_1000_4 50 15 -45558
hcrr_penalized_score knapPI_16_200_1000_4 50 16 -48122
hcrr_penalized_score knapPI_16_200_1000_4 50 17 -46831
hcrr_penalized_score knapPI_16_200_1000_4 50 18 -45015
hcrr_penalized_score knapPI_16_200_1000_4 50 19 -47754
hcrr_penalized_score knapPI_16_200_1000_4 50 20 -48192
hcrr_penalized_score knapPI_16_200_1000_4 50 21 -49645
hcrr_penalized_score knapPI_16_200_1000_4 50 22 -45166
hcrr_penalized_score knapPI_16_200_1000_4 50 23 -46823
hcrr_penalized_score knapPI_16_200_1000_4 50 24 -48032
hcrr_penalized_score knapPI_16_200_1000_4 50 25 -47759
hcrr_penalized_score knapPI_16_200_1000_4 50 26 -45774
hcrr_penalized_score knapPI_16_200_1000_4 50 27 -45486
hcrr_penalized_score knapPI_16_200_1000_4 50 28 -46803
hcrr_penalized_score knapPI_16_200_1000_4 50 29 -44043
hill_climber_cliff_score knapPI_11_20_1000_4 50 0 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 4 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 5 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 8 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 16 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 17 960
hill_climber_cliff_score knapPI_11_20_1000_4 50 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 20 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 21 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 23 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 24 0
